icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
a69d85,N525WR  ,United States,1728145455.0,1728145455,-85.2729,30.6129,9448.8,False,203.19,108.76,0.33,,10012.68,0737,False,0
a2d4d6,OXF2781 ,United States,1728145454.0,1728145455,-111.8,33.4375,708.66,False,46.23,132.75,1.3,,716.28,,False,0
a33d68,DAL2478 ,United States,1728145455.0,1728145455,-77.2673,41.1038,9387.84,False,248.99,99.75,-11.05,,9707.88,7456,False,0
a7275f,SBE560  ,United States,1728145455.0,1728145455,-84.796,33.9634,1447.8,False,109.64,88.12,0.33,,1531.62,,False,0
a1f11d,AAY2322 ,United States,1728145412.0,1728145414,-85.5736,40.7204,1722.12,False,143.8,49.64,-9.75,,1844.04,1557,False,0
a009a4,AAL416  ,United States,1728145455.0,1728145455,-103.8814,37.8151,10363.2,False,222.26,257.03,0.0,,10866.12,1423,False,0
a69139,N522JW  ,United States,1728145284.0,1728145284,-73.4189,40.7222,,True,6.17,289.69,,,,,False,0
a19a88,N202MD  ,United States,1728145455.0,1728145455,-82.9514,35.377,2651.76,False,84.09,317.23,0.0,,2796.54,,False,0
683274,VSV5284 ,Kazakhstan,1728145455.0,1728145455,42.8531,40.0701,10972.8,False,230.15,265.51,0.0,,11460.48,3457,False,0
00869f,LAM305  ,South Africa,1728145215.0,1728145218,28.2474,-26.1674,1592.58,False,68.76,15.18,-3.25,,1737.36,,False,0
3475d5,IBE34FY ,Spain,1728145456.0,1728145456,1.303,48.3711,10988.04,False,234.15,28.76,0.0,,11330.94,2310,False,0
a2bab6,SKW4119 ,United States,1728145455.0,1728145456,-112.8645,33.2795,3832.86,False,170.86,88.45,-6.5,,4091.94,0763,False,0
ac72af,AAL558  ,United States,1728145455.0,1728145456,-88.7909,35.6821,11887.2,False,249.41,56.01,0.0,,12435.84,7067,False,0
abb5e9,SKW5718 ,United States,1728145456.0,1728145456,-87.8635,41.5571,4099.56,False,160.43,184.23,11.38,,4290.06,,False,0
acd5ad,AAL1316 ,United States,1728145455.0,1728145455,-89.4162,35.0505,10668.0,False,248.47,63.17,0.0,,11201.4,2314,False,0
a05910,SKW4767 ,United States,1728145455.0,1728145456,-122.2931,37.4844,1805.94,False,133.91,154.03,-0.65,,1912.62,,False,0
acd5aa,NKS279  ,United States,1728145343.0,1728145348,-122.2167,37.711,,True,0.06,115.31,,,,1362,False,0
abfe5a,N872G   ,United States,1728145455.0,1728145456,-82.8315,38.706,7924.8,False,183.32,184.99,0.0,,8260.08,,False,0
aa2ba4,UAL1618 ,United States,1728145453.0,1728145453,-77.4478,38.9458,,True,0.0,163.12,,,,,False,0
4ca6be,EILCM   ,Ireland,1728145455.0,1728145455,-4.8211,53.7193,4945.38,False,127.11,264.66,-6.5,,4998.72,5647,False,0
e49632,PSTAR   ,Brazil,1728145237.0,1728145245,-77.2025,24.4438,13495.02,False,242.49,119.07,3.9,,14249.4,3547,False,0
a05916,N121TD  ,United States,1728145456.0,1728145456,-116.3769,43.61,3642.36,False,91.12,332.42,6.18,,3817.62,,False,0
aa7b10,SWA2978 ,United States,1728145455.0,1728145455,-119.6011,35.2905,8686.8,False,215.24,166.59,-11.7,,9159.24,,False,0
abb5e6,SKW430X ,United States,1728145455.0,1728145455,-80.7455,36.3895,10363.2,False,199.84,309.67,0.0,,10828.02,6040,False,0
ac0b50,SWA386  ,United States,1728145455.0,1728145455,-89.9142,29.6433,11277.6,False,207.46,199.56,0.0,,11963.4,,False,0
a2119d,TRF532  ,United States,1728145441.0,1728145442,-96.5303,32.7552,99.06,False,37.56,180.78,-2.93,,121.92,,False,0
4064bb,EXS2KC  ,United Kingdom,1728145455.0,1728145456,-1.1775,51.3838,11277.6,False,237.92,152.44,0.0,,11544.3,2725,False,0
e8047a,ARE4152 ,Chile,1728145451.0,1728145451,-73.7712,5.9578,8519.16,False,228.02,11.72,6.83,,8877.3,,False,0
3475c9,WUK827  ,Spain,1728145455.0,1728145455,18.4786,49.2483,10675.62,False,225.95,119.31,0.33,,10728.96,3424,False,0
0ac425,EFY8940 ,Colombia,1728145453.0,1728145453,-74.4768,4.6279,4724.4,False,106.58,276.1,4.23,,5021.58,,False,0
abb5ec,SKW5695 ,United States,1728145455.0,1728145455,-88.1985,42.0914,1950.72,False,110.1,269.46,-5.53,,2049.78,7436,False,0
0ac426,EFY9165 ,Colombia,1728145455.0,1728145456,-74.6086,5.0529,4389.12,False,144.37,126.01,-4.23,,4648.2,,False,0
a667aa,N5111J  ,United States,1728145455.0,1728145456,-83.4414,42.3674,4297.68,False,94.16,269.06,-0.65,,4495.8,,False,0
a0d19e,AAL2721 ,United States,1728145455.0,1728145455,-102.5654,32.2661,9753.6,False,229.65,262.92,0.0,,10325.1,,False,0
3c49c8,EWG8UG  ,Germany,1728145454.0,1728145456,15.2141,42.1799,10980.42,False,226.36,359.61,0.98,,11170.92,,False,0
a03309,N1115Z  ,United States,1728145456.0,1728145456,-96.1241,32.6273,2225.04,False,85.73,38.18,0.33,,2346.96,,False,0
009993,SFR218  ,South Africa,1728145455.0,1728145455,20.104,-32.7278,9753.6,False,210.96,228.26,0.0,,,,False,0
ac0b61,UAL662  ,United States,1728145455.0,1728145455,-90.9778,42.9671,10972.8,False,205.63,264.69,0.0,,11361.42,7366,False,0
ac0b74,SWA906  ,United States,1728145455.0,1728145455,-77.3468,34.652,10972.8,False,220.29,197.67,0.33,,11513.82,5350,False,0
a0595d,N121W   ,United States,1728145455.0,1728145455,-122.2156,47.492,-68.58,False,35.68,174.21,4.23,,15.24,,False,0
44d2b6,JAF7LC  ,Belgium,1728145370.0,1728145372,33.8798,28.8111,7749.54,False,213.7,126.48,-9.43,,8252.46,1652,False,0
acc2a0,N921HR  ,United States,1728145455.0,1728145455,-75.754,39.8726,662.94,False,53.88,79.55,0.0,,723.9,1200,False,0
4242ff,VPBGS   ,United Kingdom,1728145455.0,1728145455,22.3846,38.4038,13098.78,False,244.29,317.3,-0.33,,13533.12,2006,False,0
a04641,AAL118  ,United States,1728145456.0,1728145456,-97.6578,40.6608,10668.0,False,254.7,68.93,0.0,,11117.58,6712,False,0
781f0c,HLF8803 ,China,1728145455.0,1728145455,119.9552,16.2583,9326.88,False,232.55,151.17,-4.88,,10012.68,,False,0
4bb068,THY659  ,Turkey,1728145453.0,1728145453,31.5506,29.6023,10668.0,False,232.2,164.05,0.0,,11285.22,1613,False,0
ad3e82,N9520W  ,United States,1728145455.0,1728145455,-80.6258,26.4125,762.0,False,52.07,330.4,0.65,,784.86,1200,False,0
39c8f4,PVR01A  ,France,1728145455.0,1728145455,-8.4199,41.1749,2979.42,False,116.78,90.25,10.08,,3147.06,4421,False,0
4bb066,THY533  ,Turkey,1728145455.0,1728145456,20.2299,40.6738,9753.6,False,218.71,265.82,-0.33,,10012.68,5640,False,0
a15f32,RGY188  ,United States,1728145456.0,1728145456,-115.9953,33.7365,9547.86,False,200.82,70.08,4.88,,10134.6,2410,False,0
acbbc5,OST9    ,United States,1728145205.0,1728145205,-97.0247,36.2048,693.42,False,48.26,238.51,-0.33,,746.76,,False,0
3c49d5,EWG6CR  ,Germany,1728145456.0,1728145456,31.5449,34.6843,8869.68,False,224.32,269.21,2.93,,9319.26,5645,False,0
88811b,VJC1811 ,Viet Nam,1728145455.0,1728145455,81.9683,15.2438,10965.18,False,235.7,221.9,-0.33,,11650.98,,False,0
8964fe,ETD497  ,United Arab Emirates,1728145456.0,1728145456,80.2663,14.2864,10972.8,False,267.36,297.26,-0.33,,11650.98,,False,0
4bb065,THY649  ,Turkey,1728145455.0,1728145455,25.9423,40.848,10363.2,False,216.96,261.41,0.0,,10774.68,2327,False,0
8964fd,ETD71M  ,United Arab Emirates,1728145455.0,1728145455,13.3649,42.0754,10660.38,False,286.29,132.09,0.0,,10888.98,5214,False,0
8964fc,ETD58B  ,United Arab Emirates,1728145455.0,1728145456,12.3286,50.4675,11574.78,False,248.05,312.06,-0.33,,11704.32,1000,False,0
3c49d4,EWG8MV  ,Germany,1728145455.0,1728145455,-4.55,43.4071,10965.18,False,239.34,23.7,0.33,,11460.48,2237,False,0
4bb063,THY84W  ,Turkey,1728145454.0,1728145455,30.7741,36.9671,10668.0,False,234.11,160.89,0.0,,11170.92,2376,False,0
abeb57,SWA668  ,United States,1728145455.0,1728145456,-109.0069,35.4847,11277.6,False,254.97,94.63,0.0,,11910.06,7715,False,0
a093a1,N136Y   ,United States,1728145455.0,1728145455,-80.2542,39.7061,2804.16,False,71.47,20.65,0.65,,2933.7,,False,0
ac72e4,AAL2908 ,United States,1728145456.0,1728145456,-75.3233,38.3344,7010.4,False,241.43,28.09,0.0,,7330.44,5647,False,0
34150e,FIN1661 ,Spain,1728145455.0,1728145455,2.5957,48.7581,10066.02,False,238.81,206.62,-0.33,,10347.96,3531,False,0
4b3819,HBVGJ   ,Switzerland,1728145455.0,1728145455,-0.9857,43.1093,12496.8,False,192.91,245.42,0.0,,12984.48,5756,False,0
3965ab,AFR198  ,France,1728145455.0,1728145455,20.8705,45.2951,9448.8,False,252.8,99.96,0.0,,9601.2,5622,False,0
888168,HVN977  ,Viet Nam,1728145455.0,1728145455,77.5364,28.4457,2621.28,False,126.89,284.32,-10.4,,2697.48,,False,0
a03f24,DAL760  ,United States,1728145441.0,1728145454,-91.4535,35.1234,11574.78,False,225.7,246.06,-0.33,,12153.9,7306,False,0
a4b41c,AAL632  ,United States,1728145455.0,1728145455,-71.0194,42.3606,,True,0.0,28.12,,,,3711,False,0
3965af,AFR111  ,France,1728145455.0,1728145455,115.7141,41.1163,9174.48,False,227.75,276.35,0.0,,9525.0,,False,0
3965ae,AFR647  ,France,1728145455.0,1728145455,6.5882,46.5566,10972.8,False,212.59,293.84,0.0,,11239.5,1000,False,0
a05940,AAL2858 ,United States,1728145455.0,1728145455,-112.075,33.5266,2095.5,False,124.97,252.76,-3.9,,2232.66,0375,False,0
a56a18,UAL2216 ,United States,1728145456.0,1728145456,-93.1636,43.7271,10660.38,False,251.72,115.67,0.0,,11049.0,2663,False,0
4bb028,TKJ4VD  ,Turkey,1728145431.0,1728145435,31.4558,37.9081,8534.4,False,223.21,17.85,0.0,,8968.74,,False,0
a32a88,ASA405  ,United States,1728145455.0,1728145455,-115.6205,44.049,10668.0,False,250.58,117.51,0.33,,11170.92,,False,0
a4faa2,N42PY   ,United States,1728145290.0,1728145290,-97.6752,29.8158,365.76,False,44.91,9.89,-3.9,,396.24,,False,0
a3f4d7,DAL2983 ,United States,1728145455.0,1728145455,-87.1199,42.974,10668.0,False,249.05,111.96,0.0,,11041.38,3016,False,0
a4b420,ASA499  ,United States,1728145455.0,1728145455,-122.1104,47.7462,1120.14,False,135.85,247.51,-0.33,,1196.34,5653,False,0
ade2b8,AAL3104 ,United States,1728145455.0,1728145455,-112.0026,40.8357,1356.36,False,82.58,175.35,-4.23,,1455.42,,False,0
4064a4,TOM56H  ,United Kingdom,1728145455.0,1728145455,-8.9871,37.069,11277.6,False,229.94,195.84,0.0,,11879.58,1152,False,0
a6b7c1,N5319K  ,United States,1728145229.0,1728145229,-97.1941,33.2032,,True,3.6,19.69,,,,,False,0
ac72f0,AAL2565 ,United States,1728145455.0,1728145455,-86.1617,40.9789,7010.4,False,207.24,292.94,0.0,,7338.06,6616,False,0
a03f1e,DAL501  ,United States,1728145455.0,1728145456,-101.3849,35.539,9738.36,False,225.41,271.57,0.0,,10264.14,5740,False,0
ade2b5,NKS448  ,United States,1728145455.0,1728145455,-102.3355,35.2207,11277.6,False,249.62,88.23,0.33,,11871.96,7312,False,0
a4ad2b,N400FN  ,United States,1728145455.0,1728145455,-96.4505,32.4818,982.98,False,94.69,299.63,-2.6,,1059.18,,False,0
aae59e,ASA322  ,United States,1728145456.0,1728145456,-116.3829,32.6441,6248.4,False,228.83,84.84,6.83,,6629.4,7755,False,0
02a194,,Tunisia,1728145273.0,1728145274,10.0479,37.4378,10347.96,False,204.75,345.89,0.0,,10774.68,,False,0
02a191,TAR251  ,Tunisia,1728145454.0,1728145454,9.4878,39.1375,9982.2,False,272.36,148.83,-4.88,,10363.2,5675,False,0
ac72f7,TAI573  ,United States,1728145453.0,1728145454,-90.3493,14.5487,4191.0,False,159.23,131.73,13.33,,4450.08,2716,False,0
c02fd5,ACA552  ,Canada,1728145455.0,1728145456,-122.4989,47.4808,9326.88,False,240.5,167.27,5.85,,9685.02,7053,False,0
8964d9,ABY511  ,United Arab Emirates,1728145454.0,1728145455,88.4659,22.6917,8427.72,False,233.39,249.89,2.6,,8968.74,4702,False,0
a44a61,DAL1773 ,United States,1728145455.0,1728145455,-88.3174,30.8108,9753.6,False,222.25,206.09,0.0,,10347.96,7135,False,0
abeb84,N8672P  ,United States,1728145455.0,1728145455,-86.5343,44.086,2865.12,False,82.58,134.75,0.0,,2918.46,,False,0
4077ba,EXS73ED ,United Kingdom,1728145455.0,1728145455,-7.4708,52.3615,10972.8,False,196.53,221.07,0.33,,11109.96,1420,False,0
3c49ec,CFG7EL  ,Germany,1728145454.0,1728145455,2.6285,39.3736,2476.5,False,155.09,86.77,11.38,,2583.18,,False,0
a4ad54,N400HD  ,United States,1728145453.0,1728145455,-86.8744,36.1774,152.4,False,38.73,300.31,-1.63,,198.12,,False,0
abeb89,N8672U  ,United States,1728145371.0,1728145371,-82.6611,32.1628,1036.32,False,47.16,153.43,0.65,,1097.28,,False,0
4077bb,EXS47E  ,United Kingdom,1728145456.0,1728145456,-1.0541,52.3108,4343.4,False,185.61,84.27,12.35,,4434.84,0511,False,0
a09fc4,UAL33   ,United States,1728145455.0,1728145455,-123.9836,37.3155,11879.58,False,248.01,116.62,0.0,,12473.94,,False,0
888153,HVN781  ,Viet Nam,1728145455.0,1728145455,112.5371,-4.211,11887.2,False,257.15,150.26,0.0,,12687.3,,False,0
478e27,WIF2C   ,Norway,1728145455.0,1728145455,7.312,54.3246,11887.2,False,239.29,172.34,0.0,,12085.32,0753,False,0
c036b1,WJA491  ,Canada,1728145455.0,1728145455,-121.1443,50.4051,12192.0,False,185.65,258.01,0.33,,12534.9,,False,0
ac0b7f,UAL1350 ,United States,1728145455.0,1728145455,-103.8685,38.2339,10447.02,False,247.08,139.64,5.2,,10934.7,0631,False,0
a29908,ASA1154 ,United States,1728145455.0,1728145455,-118.8525,36.5625,10972.8,False,239.52,348.35,0.0,,11574.78,7672,False,0
4ca6fb,RYR36ME ,Ireland,1728145402.0,1728145402,-6.244,53.433,,True,5.14,180.0,,,,1331,False,0
c02fc2,CFSCF   ,Canada,1728145456.0,1728145456,-78.2955,44.1011,1005.84,False,48.23,326.31,0.98,,1051.56,,False,0
a1f176,N224SJ  ,United States,1728145265.0,1728145274,-115.1209,35.2739,3048.0,False,82.16,197.87,-0.33,,3200.4,,False,0
aa208e,N7513N  ,United States,1728145455.0,1728145455,-97.3287,29.6485,2240.28,False,78.71,90.0,0.0,,2354.58,,False,0
a103b7,CXK572  ,United States,1728145455.0,1728145455,-114.3392,36.6771,2537.46,False,62.15,252.16,0.0,,2697.48,,False,0
a1664a,N19EV   ,United States,1728145455.0,1728145455,-114.9343,35.896,1920.24,False,45.23,326.13,-0.65,,2049.78,2316,False,0
00b08a,SFR170  ,South Africa,1728145450.0,1728145450,18.5984,-33.9614,,True,6.43,45.0,,,,,False,0
e8043f,LAN406  ,Chile,1728145456.0,1728145456,-46.662,-23.4529,1485.9,False,93.09,121.67,-5.53,,1584.96,,False,0
abf0ca,N869FG  ,United States,1728145455.0,1728145455,-75.1601,40.3644,815.34,False,50.95,286.42,-1.63,,861.06,,False,0
00b097,SFR232  ,South Africa,1728145456.0,1728145456,25.9368,-32.9768,7299.96,False,194.91,199.1,-11.05,,7711.44,,False,0
a94156,DAL755  ,United States,1728145456.0,1728145456,-85.1518,34.0762,3726.18,False,176.22,107.32,-2.28,,3924.3,1004,False,0
70606c,KAC128  ,Kuwait,1728145452.0,1728145456,21.4231,41.791,10660.38,False,218.15,137.77,0.33,,10919.46,3154,False,0
ac737c,N901GC  ,United States,1728145454.0,1728145454,-89.5186,35.3356,3307.08,False,173.1,208.39,-4.55,,3489.96,5773,False,0
a02c64,MXY415  ,United States,1728145455.0,1728145456,-75.5581,39.3091,7315.2,False,225.3,43.06,-0.33,,7604.76,0527,False,0
e80456,LXP311  ,Chile,1728145399.0,1728145399,-71.1953,-35.0406,8161.02,False,235.98,191.19,5.85,,8420.1,,False,0
a02c62,N110BX  ,United States,1728145455.0,1728145456,-75.7661,39.7164,579.12,False,57.06,205.64,1.3,,632.46,1200,False,0
a7c4fd,N60AY   ,United States,1728145455.0,1728145455,-96.8452,33.3759,1516.38,False,102.36,261.91,-3.25,,1630.68,,False,0
e8044b,LAN591  ,Chile,1728145455.0,1728145455,-70.5049,19.9891,9448.8,False,243.13,126.48,-0.98,,10012.68,,False,0
a3ef1b,UAL2601 ,United States,1728145455.0,1728145455,-101.9922,38.9691,10058.4,False,251.03,117.46,0.0,,10538.46,,False,0
e8044c,LAN037  ,Chile,1728145301.0,1728145301,-71.2192,-35.1374,10126.98,False,240.32,191.36,4.88,,10485.12,,False,0
a0efef,N16GD   ,United States,1728145455.0,1728145455,-121.4023,39.2314,480.06,False,61.19,82.76,0.33,,510.54,,False,0
a356a5,N314KY  ,United States,1728145454.0,1728145455,-84.2134,38.1666,1219.2,False,56.94,55.3,-1.3,,1310.64,,False,0
a9b78e,EJA725  ,United States,1728145455.0,1728145456,-99.2195,40.5639,12496.8,False,263.52,75.99,0.0,,12992.1,2746,False,0
88596c,TVJ309  ,Thailand,1728145455.0,1728145455,100.4448,12.9832,6339.84,False,175.83,15.09,-8.78,,6736.08,,False,0
a3b9cf,N3391X  ,United States,1728145456.0,1728145456,-121.4217,37.794,906.78,False,67.63,94.8,-1.95,,937.26,,False,0
88596d,TVJ119  ,Thailand,1728145456.0,1728145456,100.621,14.04,2827.02,False,129.24,168.29,-2.6,,2964.18,,False,0
4ca806,RYR9PV  ,Ireland,1728145455.0,1728145456,24.0552,40.7256,10363.2,False,238.71,326.52,0.0,,10721.34,6441,False,0
781dbd,,China,,1728145154,,,,False,95.45,14.04,0.0,,,,False,0
a2e935,ENY4165 ,United States,1728145179.0,1728145179,-109.8715,34.1335,9418.32,False,238.68,69.3,6.83,,9852.66,,False,0
40788c,AUR801  ,United Kingdom,1728145456.0,1728145456,-1.0069,44.3181,4465.32,False,112.17,1.05,1.95,,4610.1,2314,False,0
4ca809,RYR1WJ  ,Ireland,1728145455.0,1728145455,-0.1338,51.7145,4084.32,False,167.52,25.46,-7.48,,4183.38,5750,False,0
40655d,VIR109V ,United Kingdom,1728145451.0,1728145453,-65.2732,48.8448,11582.4,False,204.87,223.47,0.0,,11689.08,,False,0
4ca804,RUK85EP ,Ireland,1728145455.0,1728145456,9.7764,48.2536,11277.6,False,258.38,128.7,-0.33,,11445.24,4722,False,0
4ca805,RYR2266 ,Ireland,1728145455.0,1728145455,-1.2975,51.6497,6621.78,False,208.78,162.95,10.08,,6789.42,0525,False,0
ad8041,N9692P  ,United States,1728145386.0,1728145404,-83.0143,39.9914,434.34,False,22.34,14.68,0.65,,510.54,,False,0
4ca801,RYR14FV ,Ireland,1728145178.0,1728145179,12.2759,41.8116,38.1,False,75.5,342.55,-3.58,,83.82,5567,False,0
a70178,N550X   ,United States,1728145456.0,1728145456,-114.8686,35.8597,2453.64,False,69.37,113.14,2.6,,2606.04,7774,False,0
a6b911,NKS293  ,United States,1728145415.0,1728145422,-81.5637,24.271,10965.18,False,237.29,232.31,0.33,,11689.08,2154,False,0
780aa5,CPA679  ,China,1728145455.0,1728145455,90.7491,23.0581,12192.0,False,248.96,305.5,0.0,,12961.62,5315,False,0
e8045b,LAN801  ,Chile,1728145456.0,1728145456,175.3252,-37.1481,2499.36,False,123.17,311.61,-7.15,,2575.56,,False,0
a03f66,N115GK  ,United States,1728145434.0,1728145434,-73.9503,41.2782,228.6,False,75.74,24.48,-0.98,,274.32,0243,False,0
a66935,DAL276  ,United States,1728145455.0,1728145456,-91.5439,45.9957,11887.2,False,268.32,120.15,0.0,,12176.76,5717,False,0
345084,VLG1498 ,Spain,1728145456.0,1728145456,9.6111,44.0438,9326.88,False,203.36,274.64,9.43,,9494.52,0405,False,0
780aa2,CPA840  ,China,1728145455.0,1728145455,140.4707,35.6215,2575.56,False,188.91,230.41,-8.13,,2781.3,3157,False,0
407898,BAW7CP  ,United Kingdom,1728145391.0,1728145394,-13.0787,55.4318,10668.0,False,257.14,298.56,-0.33,,10698.48,1463,False,0
a94d74,N699PK  ,United States,1728145455.0,1728145455,-98.375,40.5659,3055.62,False,79.9,289.95,0.0,,3177.54,1571,False,0
a4d9d8,SWA2364 ,United States,1728145456.0,1728145456,-112.1522,40.7193,3253.74,False,152.68,65.94,-0.33,,3444.24,,False,0
a66930,WMA242  ,United States,1728145455.0,1728145455,-79.8698,26.228,1882.14,False,64.31,89.54,6.18,,1973.58,0074,False,0
c049a2,CGBWZ   ,Canada,1728145444.0,1728145449,-69.9414,43.8671,76.2,False,43.27,28.39,-2.28,,99.06,,False,0
484c9b,TRA4P   ,Kingdom of the Netherlands,1728145456.0,1728145456,2.4754,49.7796,10820.4,False,224.49,39.23,-4.88,,11125.2,5334,False,0
4bb074,THY1YD  ,Turkey,1728145188.0,1728145188,17.7601,40.2303,10972.8,False,209.21,248.36,-0.33,,11247.12,2346,False,0
4bb070,THY671  ,Turkey,1728145455.0,1728145455,16.8471,37.2198,10972.8,False,221.87,234.25,0.0,,11346.18,,False,0
a249d0,N2468Y  ,United States,1728145452.0,1728145455,-80.434,41.1724,1699.26,False,62.25,270.47,0.0,,1783.08,5145,False,0
40787a,TOM4BL  ,United Kingdom,1728145455.0,1728145455,-1.6534,52.5119,7124.7,False,214.59,146.04,7.48,,7307.58,7306,False,0
a02c40,AAL3    ,United States,1728145455.0,1728145456,-104.8112,37.6549,9745.98,False,227.34,255.59,0.0,,10241.28,1744,False,0
781de8,CES2952 ,China,1728145184.0,1728145184,113.3069,23.3317,4069.08,False,203.1,200.0,-4.88,,4335.78,,False,0
a16647,N19ES   ,United States,1728145454.0,1728145454,-83.7152,37.2743,3870.96,False,99.41,152.24,0.0,,4069.08,,False,0
a81a7f,FTH621  ,United States,1728145456.0,1728145456,-87.1009,38.9275,12496.8,False,274.13,173.1,-0.33,,12999.72,,False,0
4bb06d,THY631  ,Turkey,1728145455.0,1728145455,26.6619,40.9076,8290.56,False,221.43,265.34,4.23,,8648.7,5321,False,0
a1b609,CXK116  ,United States,1728145455.0,1728145455,-111.6649,32.8001,2194.56,False,56.31,185.24,-2.93,,2316.48,,False,0
4bb06a,THY50K  ,Turkey,1728145455.0,1728145455,29.6629,39.3627,8671.56,False,235.31,158.99,5.85,,9052.56,5342,False,0
a1c937,N214JS  ,United States,1728145311.0,1728145311,-116.9541,32.8245,251.46,False,46.21,281.56,-6.18,,251.46,1200,False,0
780ab9,CPA288  ,China,1728145136.0,1728145147,48.7337,40.9311,11277.6,False,244.67,94.7,0.0,,11650.98,7704,False,0
40653a,EZY27CR ,United Kingdom,1728145455.0,1728145455,8.3894,40.3337,11285.22,False,264.77,167.77,0.0,,11704.32,0531,False,0
a53635,FSR435  ,United States,1728145455.0,1728145455,-85.9577,38.3727,12176.76,False,243.73,139.45,5.53,,12672.06,,False,0
a81a81,FFT1691 ,United States,1728145444.0,1728145454,-78.7343,42.9333,,True,0.0,165.94,,,,1015,False,0
a6692d,DAL444  ,United States,1728145455.0,1728145455,-119.5745,46.1937,10363.2,False,219.22,302.35,-0.33,,10812.78,,False,0
4c8090,AEE4324 ,Cyprus,1728145456.0,1728145456,17.0055,55.4801,10652.76,False,224.61,334.78,0.0,,10774.68,2221,False,0
3ddc6f,DHDSP   ,Germany,1728145397.0,1728145398,11.1389,49.484,358.14,False,24.28,143.62,-1.95,,441.96,,False,0
a0efca,,United States,1728145455.0,1728145455,-122.3109,47.5406,,True,4.89,219.38,,,,,False,0
a4bfc7,LXJ405  ,United States,1728145455.0,1728145455,-87.4511,31.7914,13098.78,False,199.94,304.84,0.0,,13754.1,1377,False,0
ad8065,N9693Q  ,United States,1728145180.0,1728145180,-97.4264,31.1526,487.68,False,46.17,165.81,-0.33,,,,False,0
a03f84,RPA4413 ,United States,1728145455.0,1728145456,-85.1788,36.8239,7383.78,False,216.19,247.77,-6.83,,7772.4,0702,False,0
